date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:51:45	936/936	---M--	200	added ('OK')	image/png	etag:%2261ed0472dfcbfaf25e7585f119adf76a%22	http://assets.pinterest.com/images/PinExt.png	C:/My%20Tichka%20Skateshop3/Skatshop3/assets.pinterest.com/images/PinExt.png	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:47	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:51:47%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.a57eff.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:47	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:51:47%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.a67eff.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:48	313/313	---M-Z	200	added ('OK')	application/javascript	etag:%22434f699bbd9d9b3a3abb5d44a1ec4310%22	http://assets.pinterest.com/js/pinit.js	C:/My%20Tichka%20Skateshop3/Skatshop3/assets.pinterest.com/js/pinit.js	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:50	127941/127941	---M--	200	added ('OK')	image/jpeg	etag:%22d1526f21445b432ad2f0f35da93fa8bb%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade4617.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:50	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:51:48%20GMT	https://www.thefancy.com/fancyit.js	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.a8.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:51	10076/10076	---MC-	200	added ('OK')	application/javascript	date:Tue,%2004%20Aug%202015%2014:51:50%20GMT	https://fancy.com/fancyit.js	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.js	(from https://duke-16.myshopify.com/collections/new-arrivals/products/arcade)
15:51:52	27697/27697	---MCZ	200	added ('OK')	text/html	etag:cacheable:300b33b703a7ca6248d82780521487a2	https://duke-16.myshopify.com/products/arcade/24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/24.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:52	27697/27697	---MCZ	200	added ('OK')	text/html	etag:cacheable:0ca6429eb11e7654dff00893f8bbd2b4	https://duke-16.myshopify.com/products/arcade/26	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/26.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:53	27697/27697	---MCZ	200	added ('OK')	text/html	etag:cacheable:dde909b7092d4b2da517fdb176ccd68b	https://duke-16.myshopify.com/products/arcade/28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/28.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:53	27697/27697	---MCZ	200	added ('OK')	text/html	etag:cacheable:aee948de5f31694ebaf07f7616678beb	https://duke-16.myshopify.com/products/arcade/31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/31.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:54	27705/27705	---MCZ	200	added ('OK')	text/html	etag:cacheable:bc312255e9b67e295733351485fbd099	https://duke-16.myshopify.com/products/arcade/skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/skateboard.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:54	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.b07eff.delayed	(from https://duke-16.myshopify.com/products/arcade)
15:51:54	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.b17eff.delayed	(from https://duke-16.myshopify.com/products/arcade)
15:51:54	27699/27699	---MCZ	200	added ('OK')	text/html	etag:cacheable:4a77fb76dc7da3d099ce70325d47c870	https://duke-16.myshopify.com/products/arcade/wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/arcade/wood.html	(from https://duke-16.myshopify.com/products/arcade)
15:51:55	732/732	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0ee6a6a0ce641748390a7fb3e20acc11	http://duke-16.myshopify.com/products/eye-alchemy.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-alchemy.oembed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:55	8489/8489	---M--	200	added ('OK')	image/jpeg	etag:%2250b65b82a870d7b95e1da2418ce516b0%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_medium.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_mediuma9cd.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:55	56693/56693	---MCZ	200	added ('OK')	text/html	etag:cacheable:d054c562be09ddad390556e7ce6436a2	https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy?constraint=28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy1596.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:55	56693/56693	---MCZ	200	added ('OK')	text/html	etag:cacheable:00aecee04d0bd1106699c455e5cab378	https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy?constraint=31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemyd5b2.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:55	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:51:55%20GMT	https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy?constraint=skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy487d	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:56	56695/56695	---MCZ	200	added ('OK')	text/html	etag:cacheable:9dcdef463daab3b68291c4f31428e688	https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy?constraint=wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemya05f.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:56	555/555	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:51:56%20GMT	http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/eye-alchemy&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_compact.jpg?v=1371219345&description=Eye%20Alchemy	C:/My%20Tichka%20Skateshop3/Skatshop3/pinterest.com/pin/create/button/index233e.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:56	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:51:56%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.b9f6a1.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:57	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:51:56%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.baf6a1.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:51:59	26159/26159	---MCZ	200	added ('OK')	text/html	etag:cacheable:964c2566098bb79186619566b7ecdb69	https://duke-16.myshopify.com/products/eye-alchemy/28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-alchemy/28.html	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:00	26159/26159	---MCZ	200	added ('OK')	text/html	etag:cacheable:0ff729c3c598eb8450446293b0f90180	https://duke-16.myshopify.com/products/eye-alchemy/31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-alchemy/31.html	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:00	26167/26167	---MCZ	200	added ('OK')	text/html	etag:cacheable:f314d3a84a813f9513b15ef764d41d86	https://duke-16.myshopify.com/products/eye-alchemy/skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-alchemy/skateboard.html	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:01	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.bff6a1.delayed	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:01	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.c0f6a1.delayed	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:01	26161/26161	---MCZ	200	added ('OK')	text/html	etag:cacheable:3cff81330fb6a6833955c8030b589959	https://duke-16.myshopify.com/products/eye-alchemy/wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-alchemy/wood.html	(from https://duke-16.myshopify.com/products/eye-alchemy)
15:52:01	737/737	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:32dfee1259cca9b2746319eb408b82e3	http://duke-16.myshopify.com/products/eye-eye.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-eye.oembed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:02	56336/56336	---MCZ	200	added ('OK')	text/html	etag:cacheable:d8150cae3e6009ac09c4f8905ce77356	https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye?constraint=skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/eye-eye487d.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:02	7451/7451	---M--	200	added ('OK')	image/jpeg	etag:%229f1122a2f77c630bda770a815b724d42%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_medium.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_mediumcdb7.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:02	531/531	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:02%20GMT	http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/eye-eye&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_compact.jpg?v=1371219644&description=Eye%20Eye	C:/My%20Tichka%20Skateshop3/Skatshop3/pinterest.com/pin/create/button/index4023.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:03	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:02%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-eye&Title=Eye%20Eye&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_grande.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.c5585d.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:03	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:52:03%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-eye&Title=Eye%20Eye&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_grande.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.c6585d.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:04	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-eye&Title=Eye%20Eye&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_grande.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.c8585d.delayed	(from https://duke-16.myshopify.com/products/eye-eye)
15:52:04	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-eye&Title=Eye%20Eye&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye_grande.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.c9585d.delayed	(from https://duke-16.myshopify.com/products/eye-eye)
15:52:05	25311/25311	---MCZ	200	added ('OK')	text/html	etag:cacheable:f8028089fdd6251f083fea9ae862ca1d	https://duke-16.myshopify.com/products/eye-eye/skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/eye-eye/skateboard.html	(from https://duke-16.myshopify.com/products/eye-eye)
15:52:05	7121/7121	---M--	200	added ('OK')	image/jpeg	etag:%22da2c8de60e9746cae631f8d8594963e2%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_medium.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_medium7f69.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:06	750/750	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:1fca928247460f19740d3d93390607b4	http://duke-16.myshopify.com/products/foundation.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/foundation.oembed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:06	125123/125123	---M--	200	added ('OK')	image/jpeg	etag:%2250b65b82a870d7b95e1da2418ce516b0%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemya9cd.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-alchemy)
15:52:07	38746/38746	---MCZ	200	added ('OK')	text/html	etag:cacheable:c62ce1ecf66e666115c912755e4ce9c9	https://duke-16.myshopify.com/collections/types?q=Print	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types8909.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:08	56349/56349	---MCZ	200	added ('OK')	text/html	etag:cacheable:58d3315f5b3b644bc63edb463e26bde4	https://duke-16.myshopify.com/collections/new-arrivals/products/foundation?constraint=skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/foundation487d.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:10	547/547	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:10%20GMT	http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/foundation&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_compact.jpg?v=1371219438&description=Foundation	C:/My%20Tichka%20Skateshop3/Skatshop3/pinterest.com/pin/create/button/index20a0.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:10	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:10%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/foundation&Title=Foundation&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_grande.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.cf64b0.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:10	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:52:10%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/foundation&Title=Foundation&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_grande.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.d064b0.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:11	107635/107635	---M--	200	added ('OK')	image/jpeg	etag:%229f1122a2f77c630bda770a815b724d42%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeye.jpg?v=1371219644	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyeeyecdb7.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/eye-eye)
15:52:12	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/foundation&Title=Foundation&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_grande.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.d264b0.delayed	(from https://duke-16.myshopify.com/products/foundation)
15:52:12	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/foundation&Title=Foundation&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation_grande.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.d364b0.delayed	(from https://duke-16.myshopify.com/products/foundation)
15:52:12	25370/25370	---MCZ	200	added ('OK')	text/html	etag:cacheable:f33541b597ecaa5de436ecae8e8c7491	https://duke-16.myshopify.com/products/foundation/skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/foundation/skateboard.html	(from https://duke-16.myshopify.com/products/foundation)
15:52:12	749/749	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:288878b10b3cc2c765b5a0d3c8db297f	http://duke-16.myshopify.com/products/four-track.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/four-track.oembed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:13	56345/56345	---MCZ	200	added ('OK')	text/html	etag:cacheable:432f6a55f1ba12bd1973a57933fc747f	https://duke-16.myshopify.com/collections/new-arrivals/products/four-track?constraint=skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/four-track487d.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:13	8928/8928	---M--	200	added ('OK')	image/jpeg	etag:%22557ad1481a6d7f5b21f3c17dfb5aacfc%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_medium.jpg?v=1371219574	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_medium3767.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:13	549/549	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:13%20GMT	http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/four-track&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_compact.jpg?v=1371219574&description=Four%20Track	C:/My%20Tichka%20Skateshop3/Skatshop3/pinterest.com/pin/create/button/index71f8.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:14	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:13%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/four-track&Title=Four%20Track&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_grande.jpg?v=1371219574	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.d8a0a1.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:14	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:52:14%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/four-track&Title=Four%20Track&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_grande.jpg?v=1371219574	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.d9a0a1.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/four-track)
15:52:15	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/four-track&Title=Four%20Track&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_grande.jpg?v=1371219574	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.dba0a1.delayed	(from https://duke-16.myshopify.com/products/four-track)
15:52:15	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/four-track&Title=Four%20Track&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-fourtrack_grande.jpg?v=1371219574	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.dca0a1.delayed	(from https://duke-16.myshopify.com/products/four-track)
15:52:16	25499/25499	---MCZ	200	added ('OK')	text/html	etag:cacheable:039163423f1db322a0f0d1772996e8d0	https://duke-16.myshopify.com/products/four-track/skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/four-track/skateboard.html	(from https://duke-16.myshopify.com/products/four-track)
15:52:16	7262/7262	---M--	200	added ('OK')	image/jpeg	etag:%2218fac4132b5a7ae46a4d9543ff7fd3c9%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_medium.jpg?v=1371219471	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_mediumfd20.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
15:52:17	738/738	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:343ddf41bee4477b9bf676c1d3607d7e	http://duke-16.myshopify.com/products/kennedy.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/products/kennedy.oembed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
15:52:18	56322/56322	---MCZ	200	added ('OK')	text/html	etag:cacheable:7fec6ed2bc336853f1bc1224ecb2ce64	https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy?constraint=skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/new-arrivals/products/kennedy487d.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
15:52:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:18%20GMT	http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/kennedy&Title=Kennedy&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_grande.jpg?v=1371219471	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.e17138.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
15:52:19	529/529	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:52:19%20GMT	http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/kennedy&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_compact.jpg?v=1371219471&description=Kennedy	C:/My%20Tichka%20Skateshop3/Skatshop3/pinterest.com/pin/create/button/index0c6a.html	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
15:52:19	107306/107306	---M--	200	added ('OK')	image/jpeg	etag:%22da2c8de60e9746cae631f8d8594963e2%22	http://cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation.jpg?v=1371219438	C:/My%20Tichka%20Skateshop3/Skatshop3/cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-foundation7f69.jpg	(from https://duke-16.myshopify.com/collections/new-arrivals/products/foundation)
15:52:20	0/0	---M--	302	error ('FOUND')	text/html	date:Tue,%2004%20Aug%202015%2014:52:19%20GMT	http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/kennedy&Title=Kennedy&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_grande.jpg?v=1371219471	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.e27138.delayed	(from https://duke-16.myshopify.com/collections/new-arrivals/products/kennedy)
